contrast,estimate,iter
day Lichen - day openMove,0.154548014061918,412
day Lichen - night openMove,-0.00679973187910013,412
night Lichen - day openMove,0.111969435977255,412
night Lichen - night openMove,-0.049378309963763,412
day openMove - night openMove,-0.161347745941019,412
day Forest - night Forest,-0.0514711858966027,413
day Forest - day Lichen,0.215968763805893,413
day Forest - night Lichen,0.278866810919024,413
day Forest - day openMove,0.268459491412856,413
day Forest - night openMove,0.166837619113277,413
night Forest - day Lichen,0.267439949702495,413
night Forest - night Lichen,0.330337996815627,413
night Forest - day openMove,0.319930677309459,413
night Forest - night openMove,0.21830880500988,413
day Lichen - night Lichen,0.0628980471131312,413
day Lichen - day openMove,0.0524907276069634,413
day Lichen - night openMove,-0.0491311446926159,413
night Lichen - day openMove,-0.0104073195061678,413
night Lichen - night openMove,-0.112029191805747,413
day openMove - night openMove,-0.101621872299579,413
day Forest - night Forest,0.0894090314679935,414
day Forest - day Lichen,0.414090325626116,414
day Forest - night Lichen,0.498877175095898,414
day Forest - day openMove,0.450123821713753,414
day Forest - night openMove,0.397805452304914,414
night Forest - day Lichen,0.324681294158122,414
night Forest - night Lichen,0.409468143627905,414
night Forest - day openMove,0.360714790245759,414
night Forest - night openMove,0.308396420836921,414
day Lichen - night Lichen,0.0847868494697828,414
day Lichen - day openMove,0.0360334960876371,414
day Lichen - night openMove,-0.0162848733212015,414
night Lichen - day openMove,-0.0487533533821457,414
night Lichen - night openMove,-0.101071722790984,414
day openMove - night openMove,-0.0523183694088386,414
day Forest - night Forest,0.0904300448715735,415
day Forest - day Lichen,0.276064184838494,415
day Forest - night Lichen,0.384409852733929,415
day Forest - day openMove,0.400407552412723,415
day Forest - night openMove,0.280739838050053,415
night Forest - day Lichen,0.185634139966921,415
night Forest - night Lichen,0.293979807862356,415
night Forest - day openMove,0.30997750754115,415
night Forest - night openMove,0.19030979317848,415
day Lichen - night Lichen,0.108345667895435,415
day Lichen - day openMove,0.124343367574229,415
day Lichen - night openMove,0.00467565321155883,415
night Lichen - day openMove,0.015997699678794,415
night Lichen - night openMove,-0.103670014683876,415
day openMove - night openMove,-0.11966771436267,415
day Forest - night Forest,-0.0207088120620835,416
day Forest - day Lichen,0.403757941561145,416
day Forest - night Lichen,0.289112139310423,416
day Forest - day openMove,0.285007585584817,416
day Forest - night openMove,0.154671417193074,416
night Forest - day Lichen,0.424466753623229,416
night Forest - night Lichen,0.309820951372506,416
night Forest - day openMove,0.305716397646901,416
night Forest - night openMove,0.175380229255158,416
day Lichen - night Lichen,-0.114645802250722,416
day Lichen - day openMove,-0.118750355976328,416
day Lichen - night openMove,-0.249086524368071,416
night Lichen - day openMove,-0.00410455372560559,416
night Lichen - night openMove,-0.134440722117349,416
day openMove - night openMove,-0.130336168391743,416
day Forest - night Forest,0.0374231843563101,417
day Forest - day Lichen,0.309934701666722,417
day Forest - night Lichen,0.326899565582179,417
day Forest - day openMove,0.351820091892671,417
day Forest - night openMove,0.312179842638006,417
night Forest - day Lichen,0.272511517310412,417
night Forest - night Lichen,0.289476381225869,417
night Forest - day openMove,0.314396907536361,417
night Forest - night openMove,0.274756658281695,417
day Lichen - night Lichen,0.0169648639154567,417
day Lichen - day openMove,0.0418853902259495,417
day Lichen - night openMove,0.00224514097128372,417
night Lichen - day openMove,0.0249205263104928,417
night Lichen - night openMove,-0.014719722944173,417
day openMove - night openMove,-0.0396402492546658,417
day Forest - night Forest,-0.490546801768812,418
day Forest - day Lichen,0.223963453616455,418
day Forest - night Lichen,0.0460469725339712,418
day Forest - day openMove,0.198633758784641,418
day Forest - night openMove,0.0681979323303659,418
night Forest - day Lichen,0.714510255385267,418
night Forest - night Lichen,0.536593774302783,418
night Forest - day openMove,0.689180560553453,418
night Forest - night openMove,0.558744734099178,418
day Lichen - night Lichen,-0.177916481082484,418
day Lichen - day openMove,-0.0253296948318144,418
day Lichen - night openMove,-0.155765521286089,418
night Lichen - day openMove,0.15258678625067,418
night Lichen - night openMove,0.0221509597963947,418
day openMove - night openMove,-0.130435826454275,418
day Forest - night Forest,0.17823940950115,419
day Forest - day Lichen,0.282092782443981,419
day Forest - night Lichen,0.399748222224037,419
day Forest - day openMove,0.256622707692528,419
day Forest - night openMove,0.293637130950319,419
night Forest - day Lichen,0.103853372942831,419
night Forest - night Lichen,0.221508812722887,419
night Forest - day openMove,0.0783832981913776,419
night Forest - night openMove,0.115397721449169,419
day Lichen - night Lichen,0.117655439780055,419
day Lichen - day openMove,-0.0254700747514537,419
day Lichen - night openMove,0.0115443485063374,419
night Lichen - day openMove,-0.143125514531509,419
night Lichen - night openMove,-0.106111091273718,419
day openMove - night openMove,0.0370144232577912,419
day Forest - night Forest,0.103222087479664,420
day Forest - day Lichen,0.396946441942712,420
day Forest - night Lichen,0.270672670955374,420
day Forest - day openMove,0.31310545363318,420
day Forest - night openMove,0.309443046575087,420
night Forest - day Lichen,0.293724354463048,420
night Forest - night Lichen,0.16745058347571,420
night Forest - day openMove,0.209883366153517,420
night Forest - night openMove,0.206220959095424,420
day Lichen - night Lichen,-0.126273770987338,420
day Lichen - day openMove,-0.0838409883095314,420
day Lichen - night openMove,-0.0875033953676247,420
night Lichen - day openMove,0.0424327826778066,420
night Lichen - night openMove,0.0387703756197132,420
day openMove - night openMove,-0.00366240705809333,420
day Forest - night Forest,-0.238185541653861,421
day Forest - day Lichen,0.19154989102106,421
day Forest - night Lichen,0.349216147680466,421
day Forest - day openMove,0.319030270620748,421
day Forest - night openMove,0.188795127008089,421
night Forest - day Lichen,0.429735432674921,421
night Forest - night Lichen,0.587401689334327,421
night Forest - day openMove,0.557215812274609,421
night Forest - night openMove,0.42698066866195,421
day Lichen - night Lichen,0.157666256659406,421
day Lichen - day openMove,0.127480379599688,421
day Lichen - night openMove,-0.00275476401297137,421
night Lichen - day openMove,-0.0301858770597175,421
night Lichen - night openMove,-0.160421020672377,421
day openMove - night openMove,-0.13023514361266,421
day Forest - night Forest,0.175139472330704,422
day Forest - day Lichen,0.487772120229182,422
day Forest - night Lichen,0.454722852409799,422
day Forest - day openMove,0.436516605346508,422
day Forest - night openMove,0.405073905591786,422
night Forest - day Lichen,0.312632647898479,422
night Forest - night Lichen,0.279583380079095,422
night Forest - day openMove,0.261377133015804,422
night Forest - night openMove,0.229934433261082,422
day Lichen - night Lichen,-0.0330492678193834,422
day Lichen - day openMove,-0.0512555148826745,422
day Lichen - night openMove,-0.0826982146373965,422
night Lichen - day openMove,-0.018206247063291,422
night Lichen - night openMove,-0.049648946818013,422
day openMove - night openMove,-0.031442699754722,422
day Forest - night Forest,0.00042692234384931,423
day Forest - day Lichen,0.305951508303736,423
day Forest - night Lichen,0.311787463063645,423
day Forest - day openMove,0.33230008957506,423
day Forest - night openMove,0.260777829658562,423
night Forest - day Lichen,0.305524585959887,423
night Forest - night Lichen,0.311360540719796,423
night Forest - day openMove,0.331873167231211,423
night Forest - night openMove,0.260350907314713,423
day Lichen - night Lichen,0.00583595475990892,423
day Lichen - day openMove,0.026348581271324,423
day Lichen - night openMove,-0.0451736786451741,423
night Lichen - day openMove,0.0205126265114151,423
night Lichen - night openMove,-0.051009633405083,423
day openMove - night openMove,-0.0715222599164981,423
day Forest - night Forest,0.0186105443872728,424
day Forest - day Lichen,0.286549722669924,424
day Forest - night Lichen,0.257589161850912,424
day Forest - day openMove,0.29309613625774,424
day Forest - night openMove,0.174683846674133,424
night Forest - day Lichen,0.267939178282651,424
night Forest - night Lichen,0.238978617463639,424
night Forest - day openMove,0.274485591870467,424
night Forest - night openMove,0.15607330228686,424
day Lichen - night Lichen,-0.0289605608190117,424
day Lichen - day openMove,0.00654641358781583,424
day Lichen - night openMove,-0.111865875995791,424
night Lichen - day openMove,0.0355069744068275,424
night Lichen - night openMove,-0.0829053151767789,424
day openMove - night openMove,-0.118412289583606,424
day Forest - night Forest,-0.0144560059479365,425
day Forest - day Lichen,0.20182472314591,425
day Forest - night Lichen,0.23067841480216,425
day Forest - day openMove,0.198754214128592,425
day Forest - night openMove,0.124969856831464,425
night Forest - day Lichen,0.216280729093846,425
night Forest - night Lichen,0.245134420750097,425
night Forest - day openMove,0.213210220076528,425
night Forest - night openMove,0.139425862779401,425
day Lichen - night Lichen,0.0288536916562507,425
day Lichen - day openMove,-0.00307050901731806,425
day Lichen - night openMove,-0.0768548663144455,425
night Lichen - day openMove,-0.0319242006735687,425
night Lichen - night openMove,-0.105708557970696,425
day openMove - night openMove,-0.0737843572971274,425
day Forest - night Forest,-0.176677594763643,426
day Forest - day Lichen,0.173526983687134,426
day Forest - night Lichen,0.178285165092187,426
day Forest - day openMove,0.299121113849962,426
day Forest - night openMove,0.1033942552519,426
night Forest - day Lichen,0.350204578450778,426
night Forest - night Lichen,0.35496275985583,426
night Forest - day openMove,0.475798708613606,426
night Forest - night openMove,0.280071850015543,426
day Lichen - night Lichen,0.00475818140505244,426
day Lichen - day openMove,0.125594130162828,426
day Lichen - night openMove,-0.0701327284352346,426
night Lichen - day openMove,0.120835948757775,426
night Lichen - night openMove,-0.074890909840287,426
day openMove - night openMove,-0.195726858598062,426
day Forest - night Forest,0.0995768457291361,427
day Forest - day Lichen,0.252665439384174,427
day Forest - night Lichen,0.52702289952998,427
day Forest - day openMove,0.394138661753325,427
day Forest - night openMove,0.273802602654472,427
night Forest - day Lichen,0.153088593655038,427
night Forest - night Lichen,0.427446053800844,427
night Forest - day openMove,0.294561816024189,427
night Forest - night openMove,0.174225756925336,427
day Lichen - night Lichen,0.274357460145806,427
day Lichen - day openMove,0.141473222369152,427
day Lichen - night openMove,0.021137163270298,427
night Lichen - day openMove,-0.132884237776654,427
night Lichen - night openMove,-0.253220296875508,427
day openMove - night openMove,-0.120336059098854,427
day Forest - night Forest,0.0534170000437818,428
day Forest - day Lichen,0.447080378871567,428
day Forest - night Lichen,0.253458430874825,428
day Forest - day openMove,0.305605173656282,428
day Forest - night openMove,0.222554852055789,428
night Forest - day Lichen,0.393663378827786,428
night Forest - night Lichen,0.200041430831043,428
night Forest - day openMove,0.252188173612501,428
night Forest - night openMove,0.169137852012007,428
day Lichen - night Lichen,-0.193621947996743,428
day Lichen - day openMove,-0.141475205215285,428
day Lichen - night openMove,-0.224525526815778,428
night Lichen - day openMove,0.0521467427814575,428
night Lichen - night openMove,-0.0309035788190355,428
day openMove - night openMove,-0.083050321600493,428
day Forest - night Forest,0.137822667584595,429
day Forest - day Lichen,0.442590834704017,429
day Forest - night Lichen,0.398977585294327,429
day Forest - day openMove,0.418059928101081,429
day Forest - night openMove,0.368853251830275,429
night Forest - day Lichen,0.304768167119422,429
night Forest - night Lichen,0.261154917709732,429
night Forest - day openMove,0.280237260516486,429
night Forest - night openMove,0.23103058424568,429
day Lichen - night Lichen,-0.0436132494096896,429
day Lichen - day openMove,-0.0245309066029361,429
day Lichen - night openMove,-0.0737375828737421,429
night Lichen - day openMove,0.0190823428067535,429
night Lichen - night openMove,-0.0301243334640525,429
day openMove - night openMove,-0.049206676270806,429
day Forest - night Forest,0.189360609838875,430
day Forest - day Lichen,0.553198446934258,430
day Forest - night Lichen,0.524394687933706,430
day Forest - day openMove,0.561837862049284,430
day Forest - night openMove,0.509205182457589,430
night Forest - day Lichen,0.363837837095383,430
night Forest - night Lichen,0.335034078094831,430
night Forest - day openMove,0.372477252210409,430
night Forest - night openMove,0.319844572618714,430
day Lichen - night Lichen,-0.0288037590005515,430
day Lichen - day openMove,0.00863941511502631,430
day Lichen - night openMove,-0.0439932644766688,430
night Lichen - day openMove,0.0374431741155778,430
night Lichen - night openMove,-0.0151895054761173,430
day openMove - night openMove,-0.0526326795916951,430
day Forest - night Forest,-0.0360785884120506,431
day Forest - day Lichen,0.425419211411936,431
day Forest - night Lichen,0.450890666199876,431
day Forest - day openMove,0.417836609602157,431
day Forest - night openMove,0.307378784852131,431
night Forest - day Lichen,0.461497799823987,431
night Forest - night Lichen,0.486969254611927,431
night Forest - day openMove,0.453915198014208,431
night Forest - night openMove,0.343457373264181,431
day Lichen - night Lichen,0.02547145478794,431
day Lichen - day openMove,-0.00758260180977877,431
day Lichen - night openMove,-0.118040426559805,431
night Lichen - day openMove,-0.0330540565977188,431
night Lichen - night openMove,-0.143511881347745,431
day openMove - night openMove,-0.110457824750027,431
day Forest - night Forest,0.0379038036084736,432
day Forest - day Lichen,0.406098221734924,432
day Forest - night Lichen,0.375242499329585,432
day Forest - day openMove,0.373425697810702,432
day Forest - night openMove,0.284720334361045,432
night Forest - day Lichen,0.36819441812645,432
night Forest - night Lichen,0.337338695721112,432
night Forest - day openMove,0.335521894202228,432
night Forest - night openMove,0.246816530752571,432
day Lichen - night Lichen,-0.0308557224053384,432
day Lichen - day openMove,-0.0326725239242218,432
day Lichen - night openMove,-0.121377887373879,432
night Lichen - day openMove,-0.00181680151888339,432
night Lichen - night openMove,-0.0905221649685406,432
day openMove - night openMove,-0.0887053634496572,432
day Forest - night Forest,0.0143505726470063,433
day Forest - day Lichen,0.203441816013328,433
day Forest - night Lichen,0.0527652693397328,433
day Forest - day openMove,0.224224086411649,433
day Forest - night openMove,0.126140449349258,433
night Forest - day Lichen,0.189091243366321,433
night Forest - night Lichen,0.0384146966927265,433
night Forest - day openMove,0.209873513764643,433
night Forest - night openMove,0.111789876702251,433
day Lichen - night Lichen,-0.150676546673595,433
day Lichen - day openMove,0.0207822703983213,433
day Lichen - night openMove,-0.0773013666640699,433
night Lichen - day openMove,0.171458817071916,433
night Lichen - night openMove,0.073375180009525,433
day openMove - night openMove,-0.0980836370623912,433
day Forest - night Forest,0.114724956194441,434
day Forest - day Lichen,0.0809652317916551,434
day Forest - night Lichen,0.099594041948449,434
day Forest - day openMove,0.22127642469034,434
day Forest - night openMove,0.139844216447147,434
night Forest - day Lichen,-0.0337597244027863,434
night Forest - night Lichen,-0.0151309142459924,434
night Forest - day openMove,0.106551468495899,434
night Forest - night openMove,0.0251192602527058,434
day Lichen - night Lichen,0.0186288101567939,434
day Lichen - day openMove,0.140311192898685,434
day Lichen - night openMove,0.0588789846554922,434
night Lichen - day openMove,0.121682382741891,434
night Lichen - night openMove,0.0402501744986982,434
day openMove - night openMove,-0.0814322082431929,434
day Forest - night Forest,0.00808733412104088,435
day Forest - day Lichen,0.419102484224503,435
day Forest - night Lichen,0.456680407413597,435
day Forest - day openMove,0.430829153627127,435
day Forest - night openMove,0.336248845873573,435
night Forest - day Lichen,0.411015150103462,435
night Forest - night Lichen,0.448593073292556,435
night Forest - day openMove,0.422741819506086,435
night Forest - night openMove,0.328161511752532,435
day Lichen - night Lichen,0.0375779231890936,435
day Lichen - day openMove,0.0117266694026238,435
day Lichen - night openMove,-0.0828536383509301,435
night Lichen - day openMove,-0.0258512537864698,435
night Lichen - night openMove,-0.120431561540024,435
day openMove - night openMove,-0.094580307753554,435
day Forest - night Forest,0.0325637463789702,436
day Forest - day Lichen,0.286612470301167,436
day Forest - night Lichen,0.461405757091253,436
day Forest - day openMove,0.447954708593818,436
day Forest - night openMove,0.336926354660863,436
night Forest - day Lichen,0.254048723922197,436
night Forest - night Lichen,0.428842010712283,436
night Forest - day openMove,0.415390962214848,436
night Forest - night openMove,0.304362608281892,436
day Lichen - night Lichen,0.174793286790087,436
day Lichen - day openMove,0.161342238292651,436
day Lichen - night openMove,0.0503138843596958,436
night Lichen - day openMove,-0.013451048497435,436
night Lichen - night openMove,-0.124479402430391,436
day openMove - night openMove,-0.111028353932956,436
day Forest - night Forest,0.17483970455438,437
day Forest - day Lichen,0.457708075119634,437
day Forest - night Lichen,0.467136193288295,437
day Forest - day openMove,0.516982238950267,437
day Forest - night openMove,0.51009009064394,437
night Forest - day Lichen,0.282868370565255,437
night Forest - night Lichen,0.292296488733916,437
night Forest - day openMove,0.342142534395888,437
night Forest - night openMove,0.33525038608956,437
day Lichen - night Lichen,0.00942811816866082,437
day Lichen - day openMove,0.0592741638306332,437
day Lichen - night openMove,0.0523820155243055,437
night Lichen - day openMove,0.0498460456619724,437
night Lichen - night openMove,0.0429538973556446,437
day openMove - night openMove,-0.00689214830632776,437
day Forest - night Forest,0.0323052375208042,438
day Forest - day Lichen,0.298768628932042,438
day Forest - night Lichen,0.199743365682995,438
day Forest - day openMove,0.309016296016522,438
day Forest - night openMove,0.280299521129976,438
night Forest - day Lichen,0.266463391411238,438
night Forest - night Lichen,0.16743812816219,438
night Forest - day openMove,0.276711058495718,438
night Forest - night openMove,0.247994283609172,438
day Lichen - night Lichen,-0.0990252632490474,438
day Lichen - day openMove,0.01024766708448,438
day Lichen - night openMove,-0.0184691078020657,438
night Lichen - day openMove,0.109272930333527,438
night Lichen - night openMove,0.0805561554469817,438
day openMove - night openMove,-0.0287167748865457,438
day Forest - night Forest,0.0967894457573867,439
day Forest - day Lichen,0.261976123677084,439
day Forest - night Lichen,0.294370513974185,439
day Forest - day openMove,0.359535495353218,439
day Forest - night openMove,0.338362418202395,439
night Forest - day Lichen,0.165186677919697,439
night Forest - night Lichen,0.197581068216799,439
night Forest - day openMove,0.262746049595831,439
night Forest - night openMove,0.241572972445009,439
day Lichen - night Lichen,0.0323943902971016,439
day Lichen - day openMove,0.0975593716761337,439
day Lichen - night openMove,0.0763862945253115,439
night Lichen - day openMove,0.0651649813790321,439
night Lichen - night openMove,0.0439919042282099,439
day openMove - night openMove,-0.0211730771508222,439
day Forest - night Forest,0.2222173861134,440
day Forest - day Lichen,0.405671831092558,440
day Forest - night Lichen,0.345932329106218,440
day Forest - day openMove,0.329213391834316,440
day Forest - night openMove,0.276979072861233,440
night Forest - day Lichen,0.183454444979157,440
night Forest - night Lichen,0.123714942992818,440
night Forest - day openMove,0.106996005720916,440
night Forest - night openMove,0.0547616867478333,440
day Lichen - night Lichen,-0.0597395019863395,440
day Lichen - day openMove,-0.0764584392582412,440
day Lichen - night openMove,-0.128692758231324,440
night Lichen - day openMove,-0.0167189372719017,440
night Lichen - night openMove,-0.0689532562449846,440
day openMove - night openMove,-0.052234318973083,440
day Forest - night Forest,0.219994000808089,441
day Forest - day Lichen,0.382122131603824,441
day Forest - night Lichen,0.315786420321611,441
day Forest - day openMove,0.294825181247024,441
day Forest - night openMove,0.339028804058845,441
night Forest - day Lichen,0.162128130795734,441
night Forest - night Lichen,0.0957924195135215,441
night Forest - day openMove,0.0748311804389343,441
night Forest - night openMove,0.119034803250756,441
day Lichen - night Lichen,-0.0663357112822129,441
day Lichen - day openMove,-0.0872969503568,441
day Lichen - night openMove,-0.0430933275449788,441
night Lichen - day openMove,-0.0209612390745872,441
night Lichen - night openMove,0.0232423837372341,441
day openMove - night openMove,0.0442036228118212,441
day Forest - night Forest,0.206523191693175,442
day Forest - day Lichen,0.505930343447161,442
day Forest - night Lichen,0.398163989594129,442
day Forest - day openMove,0.388683391157495,442
day Forest - night openMove,0.295148404882571,442
night Forest - day Lichen,0.299407151753986,442
night Forest - night Lichen,0.191640797900954,442
night Forest - day openMove,0.18216019946432,442
night Forest - night openMove,0.0886252131893958,442
day Lichen - night Lichen,-0.107766353853032,442
day Lichen - day openMove,-0.117246952289666,442
day Lichen - night openMove,-0.21078193856459,442
night Lichen - day openMove,-0.00948059843663379,442
night Lichen - night openMove,-0.103015584711558,442
day openMove - night openMove,-0.093534986274924,442
day Forest - night Forest,-0.287663372318608,443
day Forest - day Lichen,0.332810934988103,443
day Forest - night Lichen,0.103873256826311,443
day Forest - day openMove,0.214783817584122,443
day Forest - night openMove,0.139407540846588,443
night Forest - day Lichen,0.620474307306711,443
night Forest - night Lichen,0.391536629144919,443
night Forest - day openMove,0.50244718990273,443
night Forest - night openMove,0.427070913165196,443
day Lichen - night Lichen,-0.228937678161791,443
day Lichen - day openMove,-0.118027117403981,443
day Lichen - night openMove,-0.193403394141515,443
night Lichen - day openMove,0.11091056075781,443
night Lichen - night openMove,0.0355342840202766,443
day openMove - night openMove,-0.0753762767375338,443
day Forest - night Forest,0.205180267725995,444
day Forest - day Lichen,0.41015852450499,444
day Forest - night Lichen,0.468820589943853,444
day Forest - day openMove,0.403389833509474,444
day Forest - night openMove,0.337644726657364,444
night Forest - day Lichen,0.204978256778995,444
night Forest - night Lichen,0.263640322217857,444
night Forest - day openMove,0.198209565783479,444
night Forest - night openMove,0.132464458931369,444
day Lichen - night Lichen,0.0586620654388627,444
day Lichen - day openMove,-0.00676869099551536,444
day Lichen - night openMove,-0.0725137978476254,444
night Lichen - day openMove,-0.0654307564343781,444
night Lichen - night openMove,-0.131175863286488,444
day openMove - night openMove,-0.06574510685211,444
day Forest - night Forest,-0.249728623309221,445
day Forest - day Lichen,0.198330562286504,445
day Forest - night Lichen,0.0762766534253226,445
day Forest - day openMove,0.226995832928085,445
day Forest - night openMove,0.119587776936876,445
night Forest - day Lichen,0.448059185595726,445
night Forest - night Lichen,0.326005276734544,445
night Forest - day openMove,0.476724456237306,445
night Forest - night openMove,0.369316400246097,445
day Lichen - night Lichen,-0.122053908861182,445
day Lichen - day openMove,0.0286652706415809,445
day Lichen - night openMove,-0.0787427853496284,445
night Lichen - day openMove,0.150719179502762,445
night Lichen - night openMove,0.0433111235115532,445
day openMove - night openMove,-0.107408055991209,445
day Forest - night Forest,0.31083178294701,446
day Forest - day Lichen,0.342130145235224,446
day Forest - night Lichen,0.365350796133191,446
day Forest - day openMove,0.362259794479296,446
day Forest - night openMove,0.308370118032284,446
night Forest - day Lichen,0.0312983622882141,446
night Forest - night Lichen,0.0545190131861808,446
night Forest - day openMove,0.0514280115322858,446
night Forest - night openMove,-0.00246166491472599,446
day Lichen - night Lichen,0.0232206508979667,446
day Lichen - day openMove,0.0201296492440716,446
day Lichen - night openMove,-0.0337600272029401,446
night Lichen - day openMove,-0.00309100165389503,446
night Lichen - night openMove,-0.0569806781009068,446
day openMove - night openMove,-0.0538896764470118,446
day Forest - night Forest,0.186251436904261,447
day Forest - day Lichen,0.305781921126275,447
day Forest - night Lichen,0.339907476151336,447
day Forest - day openMove,0.377121589493628,447
day Forest - night openMove,0.338843662701151,447
night Forest - day Lichen,0.119530484222014,447
night Forest - night Lichen,0.153656039247075,447
night Forest - day openMove,0.190870152589367,447
night Forest - night openMove,0.15259222579689,447
day Lichen - night Lichen,0.0341255550250613,447
day Lichen - day openMove,0.0713396683673538,447
day Lichen - night openMove,0.0330617415748763,447
night Lichen - day openMove,0.0372141133422925,447
night Lichen - night openMove,-0.00106381345018502,447
day openMove - night openMove,-0.0382779267924775,447
day Forest - night Forest,0.287169218644457,448
day Forest - day Lichen,0.671030381542576,448
day Forest - night Lichen,0.553238466066746,448
day Forest - day openMove,0.667279631271584,448
day Forest - night openMove,0.497137465680917,448
night Forest - day Lichen,0.383861162898119,448
night Forest - night Lichen,0.266069247422289,448
night Forest - day openMove,0.380110412627127,448
night Forest - night openMove,0.20996824703646,448
day Lichen - night Lichen,-0.11779191547583,448
day Lichen - day openMove,-0.00375075027099181,448
day Lichen - night openMove,-0.173892915861659,448
night Lichen - day openMove,0.114041165204838,448
night Lichen - night openMove,-0.056101000385829,448
day openMove - night openMove,-0.170142165590667,448
day Forest - night Forest,0.0291011778793009,449
day Forest - day Lichen,0.217782728462266,449
day Forest - night Lichen,0.187498404167452,449
day Forest - day openMove,0.33930919786629,449
day Forest - night openMove,0.168317969485027,449
night Forest - day Lichen,0.188681550582965,449
night Forest - night Lichen,0.158397226288152,449
night Forest - day openMove,0.310208019986989,449
night Forest - night openMove,0.139216791605726,449
day Lichen - night Lichen,-0.0302843242948136,449
day Lichen - day openMove,0.121526469404024,449
day Lichen - night openMove,-0.0494647589772387,449
night Lichen - day openMove,0.151810793698838,449
night Lichen - night openMove,-0.0191804346824251,449
day openMove - night openMove,-0.170991228381263,449
day Forest - night Forest,-0.261741620098772,450
day Forest - day Lichen,0.139697048386121,450
day Forest - night Lichen,0.0941610055499121,450
day Forest - day openMove,0.173447241810767,450
day Forest - night openMove,0.0458980964457322,450
night Forest - day Lichen,0.401438668484893,450
night Forest - night Lichen,0.355902625648684,450
night Forest - day openMove,0.435188861909539,450
night Forest - night openMove,0.307639716544504,450
day Lichen - night Lichen,-0.0455360428362089,450
day Lichen - day openMove,0.0337501934246464,450
day Lichen - night openMove,-0.0937989519403887,450
night Lichen - day openMove,0.0792862362608553,450
night Lichen - night openMove,-0.0482629091041799,450
day openMove - night openMove,-0.127549145365035,450
day Forest - night Forest,0.306405574484334,451
day Forest - day Lichen,0.354873861967466,451
day Forest - night Lichen,0.399632421657088,451
day Forest - day openMove,0.455399829370517,451
day Forest - night openMove,0.35632549839827,451
night Forest - day Lichen,0.0484682874831319,451
night Forest - night Lichen,0.0932268471727538,451
night Forest - day openMove,0.148994254886182,451
night Forest - night openMove,0.0499199239139357,451
day Lichen - night Lichen,0.044758559689622,451
day Lichen - day openMove,0.100525967403051,451
day Lichen - night openMove,0.00145163643080387,451
night Lichen - day openMove,0.0557674077134286,451
night Lichen - night openMove,-0.0433069232588181,451
day openMove - night openMove,-0.0990743309722467,451
day Forest - night Forest,-0.0032488733991338,452
day Forest - day Lichen,0.158043861563663,452
day Forest - night Lichen,0.134926498459629,452
day Forest - day openMove,0.140289465354803,452
day Forest - night openMove,0.0101848496633623,452
night Forest - day Lichen,0.161292734962797,452
night Forest - night Lichen,0.138175371858763,452
night Forest - day openMove,0.143538338753937,452
night Forest - night openMove,0.0134337230624961,452
day Lichen - night Lichen,-0.0231173631040346,452
day Lichen - day openMove,-0.0177543962088602,452
day Lichen - night openMove,-0.147859011900301,452
night Lichen - day openMove,0.00536296689517444,452
night Lichen - night openMove,-0.124741648796266,452
day openMove - night openMove,-0.130104615691441,452
day Forest - night Forest,-0.00415464554575962,453
day Forest - day Lichen,0.481265168682211,453
day Forest - night Lichen,0.3828554636208,453
day Forest - day openMove,0.439923092278382,453
day Forest - night openMove,0.335011999133671,453
night Forest - day Lichen,0.485419814227971,453
night Forest - night Lichen,0.387010109166559,453
night Forest - day openMove,0.444077737824141,453
night Forest - night openMove,0.33916664467943,453
day Lichen - night Lichen,-0.0984097050614114,453
day Lichen - day openMove,-0.0413420764038296,453
day Lichen - night openMove,-0.146253169548541,453
night Lichen - day openMove,0.0570676286575818,453
night Lichen - night openMove,-0.0478434644871291,453
day openMove - night openMove,-0.104911093144711,453
day Forest - night Forest,0.013423362457184,454
day Forest - day Lichen,0.103410999139311,454
day Forest - night Lichen,0.0033847763883643,454
day Forest - day openMove,0.218625887907285,454
day Forest - night openMove,0.0637837677171494,454
night Forest - day Lichen,0.0899876366821272,454
night Forest - night Lichen,-0.0100385860688197,454
night Forest - day openMove,0.205202525450101,454
night Forest - night openMove,0.0503604052599654,454
day Lichen - night Lichen,-0.100026222750947,454
day Lichen - day openMove,0.115214888767974,454
day Lichen - night openMove,-0.0396272314221618,454
night Lichen - day openMove,0.21524111151892,454
night Lichen - night openMove,0.0603989913287851,454
day openMove - night openMove,-0.154842120190135,454
day Forest - night Forest,-0.10724002233819,455
day Forest - day Lichen,0.135453320406607,455
day Forest - night Lichen,0.267094107620595,455
day Forest - day openMove,0.307362352454862,455
day Forest - night openMove,0.194170809485728,455
night Forest - day Lichen,0.242693342744797,455
night Forest - night Lichen,0.374334129958786,455
night Forest - day openMove,0.414602374793053,455
night Forest - night openMove,0.301410831823918,455
day Lichen - night Lichen,0.131640787213988,455
day Lichen - day openMove,0.171909032048255,455
day Lichen - night openMove,0.0587174890791203,455
night Lichen - day openMove,0.0402682448342671,455
night Lichen - night openMove,-0.0729232981348678,455
day openMove - night openMove,-0.113191542969135,455
day Forest - night Forest,-0.143405645899967,456
day Forest - day Lichen,0.321667971096024,456
day Forest - night Lichen,0.283714973819302,456
day Forest - day openMove,0.387033100429443,456
day Forest - night openMove,0.278331122389947,456
night Forest - day Lichen,0.46507361699599,456
night Forest - night Lichen,0.427120619719269,456
night Forest - day openMove,0.53043874632941,456
